@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-14,16-24,26,28-37,40-46,48-76,78-88,90-131,133-185'

@attribute color_bgr_r_intensity1 numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_lab_b_intensity1 numeric
@attribute color_lab_a_frequency2 numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_g_intensity2 numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.131148,0.001202,0.181819,-0.671429,-0.466667,-0.439024,-0.99132,0.663158,-0.614478,-0.808266,ULCER
0.07377,-0.000163,0.153516,-0.657143,-0.506667,-0.544715,-0.99552,0.621053,-0.890662,-0.895056,ULCER
-0.008197,-0.084945,0.133742,-0.714286,-0.533333,-0.365854,-0.996984,0.663158,-0.84391,-0.884353,ULCER
0.196721,0.12906,0.118413,-0.728571,-0.506667,-0.682927,-0.998587,0.684211,-0.96063,-0.957379,ULCER
0.418033,0.310216,0.225442,-0.714286,-0.453333,-0.910569,-0.945408,0.684211,-0.821862,-0.819381,ULCER
-0.204918,-0.281845,0.096489,-0.657143,-0.533333,-0.601626,-0.991581,0.578947,-0.86093,-0.879973,ULCER
0.196721,0.169093,0.252307,-0.7,-0.453333,-0.902439,-0.960434,0.684211,-0.886764,-0.881259,ULCER
0.02459,-0.095565,0.199506,-0.671429,-0.48,-0.317073,-0.990299,0.6,-0.899101,-0.943435,ULCER
0.155738,0.087148,0.24167,-0.7,-0.453333,-0.97561,-0.993891,0.663158,-0.853375,-0.858814,ULCER
0.040984,-0.208323,0.245305,-0.614286,-0.44,-0.691057,-0.961063,0.557895,-0.951654,-0.905989,ULCER
0.245902,0.130124,0.055526,-0.714286,-0.533333,-0.585366,-0.998468,0.663158,-0.885729,-0.863036,ULCER
0.114754,0.091914,0.120103,-0.728571,-0.52,-0.560976,-0.992298,0.663158,-0.851853,-0.795099,ULCER
0.442623,0.373132,0.136086,-0.757143,-0.506667,-0.243902,-0.994859,0.705263,-0.882106,-0.779933,ULCER
-0.606557,-0.756078,-0.155284,-0.7,-0.626667,-0.756098,-0.313193,0.052632,-0.5919,-0.706118,NON_ULCER
-0.114754,-0.28009,-0.186929,-0.514286,-0.653333,-0.04065,-0.996459,0.347368,-0.990565,-0.985479,NON_ULCER
-0.237705,-0.407523,-0.187098,-0.5,-0.64,-0.333333,-0.990168,0.284211,-0.983458,-0.939842,NON_ULCER
-0.418033,-0.666759,-0.167624,-0.557143,-0.64,-0.764228,-0.914721,0.073684,-0.875412,-0.968216,NON_ULCER
-0.196721,-0.355783,-0.184178,-0.5,-0.64,0.113821,-0.995752,0.284211,-0.990586,-0.969485,NON_ULCER
-0.07377,-0.277304,-0.149897,-0.471429,-0.626667,-0.731707,-0.986859,0.305263,-0.916354,-0.558459,NON_ULCER
-0.040984,-0.285946,-0.184299,-0.542857,-0.64,-0.609756,-0.986463,0.263158,-0.829806,-0.969485,NON_ULCER
-0.114754,-0.295211,-0.184326,-0.485714,-0.64,-0.365854,-0.998012,0.305263,-0.993395,-0.969112,NON_ULCER
0.065574,-0.183234,-0.094819,-0.428571,-0.6,-0.406504,-0.993165,0.284211,-0.964572,-0.03537,NON_ULCER
-0.213115,-0.395415,-0.178158,-0.5,-0.64,-0.398374,-0.975383,0.242105,-0.984296,-0.959361,NON_ULCER
-0.213115,-0.373339,-0.194575,-0.514286,-0.653333,-0.138211,-0.993528,0.326316,-0.983406,-0.971105,NON_ULCER
-0.139344,-0.301479,-0.179057,-0.514286,-0.64,-0.601626,-0.998502,0.347368,-0.986407,-0.976856,NON_ULCER
-0.229508,-0.382263,-0.167522,-0.514286,-0.64,-0.504065,-0.996908,0.326316,-0.983246,-0.98227,NON_ULCER
-0.204918,-0.351423,-0.162638,-0.514286,-0.64,-0.666667,-0.996661,0.326316,-0.987784,-0.981632,NON_ULCER
-0.057377,-0.308718,-0.067096,-0.4,-0.6,-0.325203,-0.994383,0.2,-0.971621,-0.281675,NON_ULCER
0.434426,0.163108,-0.073745,-0.428571,-0.6,-0.495935,-0.992762,0.368421,-0.974579,-0.96943,NON_ULCER
-0.245902,-0.406393,-0.193234,-0.514286,-0.64,-0.560976,-0.983327,0.284211,-0.981192,-0.960371,NON_ULCER
0.5,0.277431,-0.083115,-0.457143,-0.6,-0.422764,-0.993309,0.452632,-0.972262,-0.950266,NON_ULCER
-0.262295,-0.396199,-0.184908,-0.514286,-0.64,-0.365854,-0.988084,0.305263,-0.979681,-0.975714,NON_ULCER
0.377049,0.183411,-0.196454,-0.457143,-0.653333,-0.390244,-0.993375,0.410526,-0.964027,-0.936862,NON_ULCER
-0.032787,-0.222806,-0.128305,-0.4,-0.613333,-0.243902,-0.996322,0.242105,-0.982472,-0.96429,NON_ULCER
-0.286885,-0.412046,-0.195038,-0.528571,-0.653333,-0.569106,-0.983833,0.368421,-0.972584,-0.985423,NON_ULCER
0.114754,-0.163425,-0.164933,-0.385714,-0.64,-0.447154,-0.991176,0.263158,-0.926555,-0.9375,NON_ULCER
0.04918,-0.190069,-0.166726,-0.528571,-0.64,-0.422764,-0.995171,0.389474,-0.984496,-0.985625,NON_ULCER
0.57377,0.404109,-0.082917,-0.528571,-0.6,-0.276423,-0.997989,0.515789,-0.970795,-0.977847,NON_ULCER
0.565574,0.318331,-0.040658,-0.5,-0.586667,-0.365854,-0.99665,0.494737,-0.96444,0.315098,NON_ULCER
0.344262,-0.013512,-0.035832,-0.342857,-0.573333,0.073171,-0.993854,0.284211,-0.964777,-0.946346,NON_ULCER
0.221311,-0.066648,0.026105,-0.385714,-0.56,-0.235772,-0.985244,0.305263,-0.96536,-0.937738,NON_ULCER
0.278689,0.091685,-0.203654,-0.442857,-0.653333,0.203252,-0.996614,0.389474,-0.983083,-0.938568,NON_ULCER
0.229508,-0.00386,-0.131317,-0.428571,-0.64,0.634146,-0.998614,0.347368,-0.982684,-0.949417,NON_ULCER
0.336066,0.022838,0.009204,-0.371429,-0.56,-0.01626,-0.997371,0.305263,-0.970186,-0.961481,NON_ULCER
0.418033,0.2104,-0.042788,-0.457143,-0.586667,-0.455285,-0.993089,0.431579,-0.951726,-0.970959,NON_ULCER
0.336066,0.065393,-0.013324,-0.371429,-0.573333,-0.544715,-0.994409,0.326316,-0.963307,-0.958622,NON_ULCER
0.237705,-0.01863,-0.066458,-0.4,-0.6,-0.130081,-0.996506,0.326316,-0.970889,-0.948871,NON_ULCER
0.270492,-0.046025,0.011038,-0.342857,-0.56,0.154472,-0.995396,0.263158,-0.963194,-0.948472,NON_ULCER
0.42623,0.072499,0.026682,-0.4,-0.56,-0.512195,-0.989823,0.368421,-0.960013,0.264492,NON_ULCER
0.204918,0.008926,-0.123944,-0.428571,-0.6,-0.130081,-0.998729,0.347368,-0.981452,-0.970904,NON_ULCER
0.270492,-0.05711,0.0055,-0.357143,-0.56,-0.235772,-0.997992,0.284211,-0.971458,-0.98165,NON_ULCER
0.196721,-0.06022,0.015226,-0.371429,-0.56,0.195122,-0.9966,0.305263,-0.966629,-0.96092,NON_ULCER
0.196721,-0.069607,0.050287,-0.371429,-0.546667,-0.317073,-0.991508,0.284211,-0.979947,-0.986904,NON_ULCER
0.139344,-0.095495,-0.094388,-0.4,-0.6,-0.113821,-0.993778,0.284211,-0.980811,-0.973277,NON_ULCER
0.122951,-0.115246,0.056964,-0.4,-0.546667,-0.373984,-0.996514,0.305263,-0.978968,0.076311,NON_ULCER
0.131148,-0.107672,-0.027829,-0.414286,-0.586667,-0.333333,-0.99115,0.284211,-0.942739,-0.858883,NON_ULCER
0.090164,-0.113719,-0.118114,-0.442857,-0.613333,-0.325203,-0.994977,0.326316,-0.986042,-0.968148,NON_ULCER
0.155738,-0.170349,-0.006652,-0.371429,-0.573333,-0.300813,-0.988555,0.263158,-0.9834,-0.963251,NON_ULCER
0.07377,-0.182139,-0.135726,-0.414286,-0.626667,-0.154472,-0.996326,0.263158,-0.982455,-0.9457,NON_ULCER
0.098361,-0.197716,0.058393,-0.4,-0.546667,-0.772358,-0.994673,0.263158,-0.985411,-0.975551,NON_ULCER
-0.008197,-0.18402,-0.181982,-0.457143,-0.64,0.081301,-0.994637,0.305263,-0.949644,-0.964177,NON_ULCER
0.016393,-0.222783,0.002499,-0.414286,-0.573333,-0.349593,-0.994398,0.263158,-0.975496,-0.133159,NON_ULCER
-0.139344,-0.313777,-0.042706,-0.414286,-0.586667,-0.382114,-0.988441,0.221053,-0.979352,-0.925203,NON_ULCER
-0.02459,-0.219785,-0.188026,-0.457143,-0.64,-0.178862,-0.991873,0.305263,-0.953568,-0.961881,NON_ULCER
0.008197,-0.203088,-0.184165,-0.457143,-0.64,-0.268293,-0.995917,0.326316,-0.979219,-0.978536,NON_ULCER
-0.155738,-0.384618,-0.133652,-0.585714,-0.64,-0.520325,-0.989062,0.284211,-0.956031,-0.354131,NON_ULCER
-0.139344,-0.315067,-0.158934,-0.471429,-0.64,-0.520325,-0.98005,0.284211,-0.980058,-0.931963,NON_ULCER
-0.213115,-0.437733,-0.16002,-0.485714,-0.64,-0.528455,-0.983261,0.242105,-0.965747,-0.94306,NON_ULCER
-0.139344,-0.292033,-0.189557,-0.471429,-0.653333,-0.211382,-0.995099,0.284211,-0.989025,-0.967182,NON_ULCER
-0.122951,-0.289289,-0.070134,-0.485714,-0.6,-0.585366,-0.963419,0.452632,-0.910065,-0.802579,ULCER
0.254098,0.084676,0.00079,-0.628571,-0.56,-0.861789,-0.957631,0.578947,-0.925273,-0.811789,ULCER
-0.090164,-0.185799,-0.067338,-0.6,-0.586667,-0.146341,-0.996374,0.494737,-0.969646,-0.901909,ULCER
-0.114754,-0.237283,-0.113376,-0.628571,-0.613333,-0.495935,-0.995986,0.515789,-0.979483,-0.854943,ULCER
0.065574,0.005816,-0.154,-0.657143,-0.64,0.398374,-0.995039,0.557895,-0.652149,-0.659209,ULCER
-0.155738,-0.285792,-0.054341,-0.585714,-0.586667,-0.414634,-0.98256,0.473684,-0.965265,-0.866367,ULCER
0.221311,-0.00799,-0.012981,-0.585714,-0.573333,-0.869919,-0.942915,0.515789,-0.889242,-0.788998,ULCER
-0.122951,-0.299642,-0.075532,-0.6,-0.586667,-0.308943,-0.992155,0.473684,-0.940406,-0.867046,ULCER
0.032787,-0.010235,-0.089293,-0.628571,-0.626667,-0.487805,-0.996418,0.557895,-0.899489,-0.808215,ULCER
-0.491803,-0.555497,-0.165553,-0.6,-0.64,-0.243902,-0.951097,0.2,-0.861868,-0.859491,ULCER
-0.122951,-0.214127,-0.084292,-0.614286,-0.6,-0.609756,-0.995071,0.515789,-0.976023,-0.937146,ULCER
-0.090164,-0.096916,-0.035514,-0.614286,-0.573333,-0.357724,-0.995189,0.536842,-0.919495,-0.802502,ULCER
-0.483607,-0.561568,-0.161555,-0.585714,-0.626667,-0.910569,-0.871949,0.347368,-0.855436,-0.763915,ULCER
-0.114754,-0.170399,-0.175597,-0.642857,-0.64,-0.715447,-0.995429,0.536842,-0.951087,-0.868732,ULCER
0.114754,-0.080167,0.078704,-0.585714,-0.533333,-0.926829,-0.984346,0.536842,-0.899395,-0.801914,ULCER
-0.032787,-0.141495,-0.014561,-0.628571,-0.626667,-0.747967,-0.987098,0.515789,-0.954655,-0.895882,ULCER
-0.180328,-0.277203,-0.041075,-0.585714,-0.586667,-0.02439,-0.994315,0.452632,-0.963254,-0.801639,ULCER
0.032787,-0.100344,-0.044982,-0.614286,-0.586667,-0.292683,-0.992336,0.515789,-0.905715,-0.839634,ULCER
-0.081967,-0.227246,-0.039477,-0.585714,-0.6,0.121951,-0.994093,0.473684,-0.959523,-0.906282,ULCER
-0.147541,-0.31837,-0.044159,-0.6,-0.586667,-0.235772,-0.993915,0.473684,-0.905,-0.782968,ULCER
-0.868852,-0.857587,-0.177978,-0.628571,-0.64,-0.853659,-0.423102,-0.052632,-0.635284,-0.730048,ULCER
0.114754,0.041329,-0.132199,-0.657143,-0.6,-0.479675,-0.997003,0.578947,-0.929356,-0.797965,ULCER
-0.07377,-0.26312,-0.144437,-0.557143,-0.626667,-0.878049,-0.952696,0.431579,-0.824785,-0.665802,ULCER
0.02459,-0.125879,0.066292,-0.585714,-0.533333,-0.01626,-0.994448,0.515789,-0.986584,-0.915597,ULCER
-0.303279,-0.400987,-0.154847,-0.6,-0.64,-0.536585,-0.975135,0.452632,-0.863941,-0.729215,ULCER
-0.016393,-0.161051,0.02424,-0.6,-0.56,-0.211382,-0.996022,0.515789,-0.943396,-0.895425,ULCER
0.032787,-0.097143,0.00061,-0.6,-0.56,0.146341,-0.993964,0.536842,-0.979767,-0.943912,ULCER
-0.07377,-0.167973,-0.019893,-0.585714,-0.573333,-0.243902,-0.99232,0.494737,-0.960897,-0.907364,ULCER
-0.606557,-0.729929,-0.104849,-0.6,-0.626667,-0.764228,-0.847899,0.242105,-0.697157,-0.673334,ULCER
0.040984,-0.019355,-0.000586,-0.642857,-0.56,-0.650407,-0.970134,0.578947,-0.915571,-0.914285,ULCER
0.008197,-0.132043,-0.099487,-0.628571,-0.613333,-0.934959,-0.986463,0.536842,-0.841615,-0.713235,ULCER
-0.081967,-0.221741,0.042712,-0.585714,-0.533333,-0.430894,-0.990246,0.473684,-0.976021,-0.843313,ULCER
-0.04918,-0.153512,-0.087669,-0.642857,-0.6,-0.634146,-0.983151,0.557895,-0.888498,-0.691808,ULCER
-0.032787,-0.18222,0.087737,-0.557143,-0.533333,-0.219512,-0.996385,0.473684,-0.98054,-0.931484,ULCER
-0.04918,-0.164704,-0.007528,-0.614286,-0.573333,-0.130081,-0.997164,0.515789,-0.964089,-0.92256,ULCER
-0.442623,-0.501136,-0.106586,-0.571429,-0.613333,-0.300813,-0.986453,0.326316,-0.939297,-0.769163,ULCER
-0.040984,-0.153376,0.045128,-0.6,-0.56,0.113821,-0.996431,0.515789,-0.953399,-0.900227,ULCER
-0.221311,-0.432663,-0.023526,-0.557143,-0.573333,-0.804878,-0.946088,0.410526,-0.846255,-0.711173,ULCER
-0.467213,-0.665043,-0.154324,-0.571429,-0.64,-0.837398,-0.662146,0.031579,-0.826016,-0.902061,ULCER
-0.434426,-0.630063,-0.201683,-0.6,-0.653333,-0.512195,-0.91568,0.242105,-0.638233,-0.820398,ULCER
-0.311475,-0.421936,-0.139252,-0.614286,-0.64,-0.170732,-0.969615,0.494737,-0.694757,-0.727625,ULCER
0.114754,-0.021141,0.026469,-0.6,-0.546667,-0.170732,-0.995083,0.536842,-0.959345,-0.923473,ULCER
-0.270492,-0.385623,-0.130621,-0.6,-0.626667,-0.333333,-0.989181,0.452632,-0.84989,-0.806471,ULCER
-0.729508,-0.61983,-0.133497,-0.642857,-0.626667,-0.658537,-0.698459,0.578947,-0.283692,-0.661494,ULCER
-0.155738,-0.402008,-0.14544,-0.414286,-0.626667,-0.130081,-0.991571,0.157895,-0.97776,-0.917161,NON_ULCER
-0.204918,-0.409228,-0.155404,-0.442857,-0.626667,-0.292683,-0.992241,0.178947,-0.987801,-0.961473,NON_ULCER
0.016393,-0.195622,-0.242094,-0.428571,-0.666667,-0.512195,-0.973379,0.263158,-0.97277,-0.9223,NON_ULCER
-0.040984,-0.211586,-0.0919,-0.442857,-0.613333,-0.130081,-0.994185,0.305263,-0.966263,-0.14717,NON_ULCER
-0.122951,-0.346792,-0.032355,-0.442857,-0.586667,-0.00813,-0.991955,0.242105,-0.975824,-0.31774,NON_ULCER
-0.196721,-0.380591,-0.120085,-0.385714,-0.626667,-0.284553,-0.991287,0.136842,-0.982426,-0.950095,NON_ULCER
-0.237705,-0.460839,-0.218714,-0.428571,-0.666667,-0.04065,-0.987571,0.136842,-0.976892,-0.942027,NON_ULCER
-0.098361,-0.289552,-0.036935,-0.457143,-0.586667,0,-0.995504,0.305263,-0.98629,-0.942617,NON_ULCER
-0.163934,-0.397474,-0.14463,-0.442857,-0.626667,0.02439,-0.981275,0.2,-0.967064,-0.920759,NON_ULCER
0.081967,-0.126173,0.06372,-0.457143,-0.533333,-0.252033,-0.99444,0.389474,-0.952553,-0.96033,NON_ULCER
0.196721,-0.059816,-0.18314,-0.471429,-0.653333,-0.325203,-0.99235,0.389474,-0.962758,-0.951876,NON_ULCER
0.016393,-0.194577,-0.029596,-0.442857,-0.586667,-0.113821,-0.994658,0.326316,-0.974766,-0.927875,NON_ULCER
-0.213115,-0.450991,-0.173175,-0.428571,-0.626667,-0.073171,-0.987902,0.136842,-0.979106,-0.924715,NON_ULCER
0.163934,0.018449,-0.130172,-0.485714,-0.613333,-0.056911,-0.990558,0.431579,-0.54527,-0.782441,NON_ULCER
0.032787,-0.170225,0.13317,-0.471429,-0.506667,-0.146341,-0.993117,0.389474,-0.974721,-0.9347,NON_ULCER
0.122951,-0.060654,0.090915,-0.485714,-0.533333,-0.398374,-0.9923,0.431579,-0.876824,-0.918689,NON_ULCER
0.032787,-0.135058,-0.258863,-0.442857,-0.653333,-0.772358,-0.977871,0.284211,-0.930371,-0.91427,NON_ULCER
0.090164,-0.091178,-0.187285,-0.457143,-0.653333,-0.512195,-0.990457,0.326316,-0.951766,-0.962799,NON_ULCER
-0.081967,-0.272842,-0.024511,-0.514286,-0.573333,-0.357724,-0.992309,0.389474,-0.986378,-0.192362,NON_ULCER
0.360656,0.181902,-0.126979,-0.557143,-0.626667,-0.650407,-0.986645,0.515789,-0.701266,-0.916522,NON_ULCER
0.147541,-0.008188,-0.171719,-0.5,-0.64,-0.292683,-0.995745,0.410526,-0.966879,-0.937008,NON_ULCER
-0.131148,-0.333347,-0.13954,-0.442857,-0.64,-0.430894,-0.988106,0.221053,-0.967355,-0.924424,NON_ULCER
0.065574,-0.164948,-0.077512,-0.471429,-0.6,-0.138211,-0.997159,0.368421,-0.978926,-0.152883,NON_ULCER
0.065574,-0.135102,-0.182091,-0.428571,-0.653333,-0.121951,-0.994147,0.305263,-0.949383,-0.903147,NON_ULCER
-0.204918,-0.429707,-0.14377,-0.428571,-0.626667,-0.081301,-0.991286,0.136842,-0.983786,-0.922123,NON_ULCER
0.008197,-0.272632,0.036138,-0.442857,-0.546667,-0.081301,-0.991628,0.305263,-0.985467,-0.967921,NON_ULCER
-0.057377,-0.248192,-0.020068,-0.485714,-0.573333,-0.406504,-0.990159,0.347368,-0.978097,-0.968691,NON_ULCER
0.090164,-0.145453,0.08543,-0.457143,-0.573333,-0.406504,-0.981638,0.368421,-0.906949,-0.90731,NON_ULCER
-0.057377,-0.249927,0.00272,-0.5,-0.573333,-0.113821,-0.993872,0.368421,-0.988483,-0.975081,NON_ULCER
0.139344,-0.097805,-0.121099,-0.428571,-0.64,0.243902,-0.995945,0.326316,-0.956375,-0.920832,NON_ULCER
0.155738,-0.082371,-0.070643,-0.485714,-0.6,-0.121951,-0.997378,0.389474,-0.950504,-0.944477,NON_ULCER
-0.245902,-0.46237,-0.153149,-0.442857,-0.626667,-0.642276,-0.990224,0.136842,-0.980856,-0.955792,NON_ULCER
0.016393,-0.186596,-0.153893,-0.457143,-0.64,-0.333333,-0.987561,0.305263,-0.904301,-0.915498,NON_ULCER
0.02459,-0.172483,-0.059764,-0.485714,-0.586667,-0.504065,-0.996653,0.368421,-0.985334,-0.160402,NON_ULCER
0.139344,-0.026357,-0.083267,-0.5,-0.6,-0.439024,-0.990548,0.389474,-0.930692,-0.924045,NON_ULCER
-0.180328,-0.413208,-0.147194,-0.428571,-0.626667,-0.284553,-0.988719,0.178947,-0.992684,-0.951743,NON_ULCER
0.114754,-0.070638,-0.057487,-0.485714,-0.586667,-0.447154,-0.998254,0.410526,-0.974519,-0.966118,NON_ULCER
-0.270492,-0.470598,-0.142214,-0.442857,-0.626667,-0.325203,-0.989087,0.115789,-0.983636,-0.923586,NON_ULCER
-0.040984,-0.241532,-0.050287,-0.457143,-0.586667,-0.430894,-0.990329,0.305263,-0.983374,-0.185607,NON_ULCER
-0.122951,-0.28179,-0.221279,-0.442857,-0.64,-0.219512,-0.991211,0.242105,-0.981931,-0.927412,NON_ULCER
0.02459,-0.178491,-0.058972,-0.471429,-0.586667,0.02439,-0.993008,0.368421,-0.964946,-0.91766,NON_ULCER
0.090164,-0.14608,0.035646,-0.442857,-0.573333,-0.414634,-0.988491,0.368421,-0.929745,-0.905176,NON_ULCER
0.163934,-0.021458,-0.051029,-0.485714,-0.64,-0.284553,-0.989689,0.410526,-0.576551,-0.863307,NON_ULCER
0.122951,-0.100071,0.013817,-0.471429,-0.586667,-0.04878,-0.994945,0.389474,-0.954281,-0.936404,NON_ULCER
-0.409836,-0.371993,-0.64547,-0.671429,-0.84,-0.772358,-0.994254,0.473684,-0.901539,-0.903287,ULCER
-0.598361,-0.608609,-0.514687,-0.614286,-0.76,-0.430894,-0.960513,0.263158,-0.884137,-0.854216,ULCER
-0.631148,-0.729881,-0.293176,-0.571429,-0.72,-0.056911,-0.951696,0.136842,-0.94818,-0.925057,ULCER
-0.090164,-0.112805,-0.224557,-0.671429,-0.72,-0.756098,-0.969303,0.515789,-0.901641,-0.842398,ULCER
-0.196721,-0.495169,0.11768,-0.471429,-0.573333,-0.788618,-0.970165,0.178947,-0.97722,-0.832359,ULCER
-0.516393,-0.641226,-0.095338,-0.542857,-0.613333,-0.325203,-0.982117,0.2,-0.971928,-0.87169,ULCER
-0.213115,-0.264735,-0.34652,-0.671429,-0.733333,-0.626016,-0.978571,0.452632,-0.854461,-0.911923,ULCER
-0.631148,-0.66349,-0.430115,-0.614286,-0.746667,-0.422764,-0.964044,0.284211,-0.861927,-0.868122,ULCER
-0.401639,-0.479845,-0.354161,-0.6,-0.653333,-0.235772,-0.976941,0.347368,-0.851394,-0.874426,ULCER
0.008197,-0.308771,0.353925,-0.357143,-0.413333,-0.569106,-0.964771,0.157895,-0.956971,-0.794907,ULCER
-0.631148,-0.743891,-0.309607,-0.585714,-0.72,0.097561,-0.97509,0.136842,-0.974239,-0.955095,ULCER
0.155738,-0.223984,0.272929,-0.314286,-0.44,0.04065,-0.965144,0.2,-0.825411,-0.892869,ULCER
0.122951,-0.280919,0.226599,-0.271429,-0.56,-0.585366,-0.933128,0.242105,-0.858498,-0.791494,ULCER
-0.598361,-0.711835,-0.128285,-0.557143,-0.613333,0.02439,-0.974841,0.115789,-0.98376,-0.9334,ULCER
-0.42623,-0.627637,-0.014927,-0.528571,-0.626667,-0.406504,-0.954094,0.178947,-0.97045,-0.908464,ULCER
-0.122951,-0.278106,-0.035413,-0.5,-0.573333,-0.682927,-0.951867,0.368421,-0.90797,-0.820436,ULCER
-0.54918,-0.612043,-0.238171,-0.571429,-0.706667,-0.081301,-0.966173,0.242105,-0.897281,-0.944684,ULCER
0.221311,-0.145683,0.358551,-0.328571,-0.4,-0.439024,-0.958553,0.242105,-0.864509,-0.842031,ULCER
-0.139344,-0.469778,0.22742,-0.4,-0.493333,-0.666667,-0.964607,0.094737,-0.970662,-0.832055,ULCER
-0.065574,-0.4067,0.167674,-0.371429,-0.493333,-0.341463,-0.974623,0.136842,-0.934243,-0.945952,ULCER
-0.221311,-0.505636,0.021313,-0.514286,-0.546667,-0.739837,-0.910242,0.221053,-0.940978,-0.87481,ULCER
-0.180328,-0.432689,0.172371,-0.385714,-0.493333,-0.203252,-0.957547,0.115789,-0.880714,-0.904977,ULCER
-0.508197,-0.611731,-0.031554,-0.514286,-0.626667,-0.764228,-0.985612,0.157895,-0.979154,-0.959022,ULCER
-0.040984,-0.366865,0.318447,-0.314286,-0.48,-0.504065,-0.979675,0.094737,-0.976789,-0.890503,ULCER
-0.139344,-0.411099,0.234755,-0.342857,-0.466667,-0.292683,-0.929263,0.136842,-0.771347,-0.804454,ULCER
-0.286885,-0.625279,0.101341,-0.414286,-0.533333,-0.479675,-0.957881,-0.052632,-0.969414,-0.936814,ULCER
0.114754,-0.279245,0.408073,-0.3,-0.386667,-0.325203,-0.981689,0.157895,-0.938814,-0.839731,ULCER
-0.180328,-0.539281,0.229378,-0.371429,-0.48,-0.520325,-0.977279,0.010526,-0.977225,-0.800497,ULCER
-0.459016,-0.761739,0.06541,-0.485714,-0.533333,-0.723577,-0.969524,-0.2,-0.984624,-0.889494,ULCER
-0.42623,-0.679745,0.106665,-0.414286,-0.506667,-0.699187,-0.927501,-0.073684,-0.975146,-0.793635,ULCER
-0.852459,-0.896595,-0.16052,-0.585714,-0.693333,-0.495935,-0.892528,-0.157895,-0.983765,-0.898739,ULCER
-0.819672,-0.912196,-0.205905,-0.557143,-0.68,-0.439024,-0.851096,-0.2,-0.988998,-0.925682,ULCER
-0.090164,-0.488604,0.20166,-0.371429,-0.466667,-0.577236,-0.972382,0.094737,-0.969516,-0.792781,ULCER
0.213115,-0.228132,0.44294,-0.271429,-0.386667,-0.439024,-0.971632,0.136842,-0.914432,-0.801321,ULCER
-0.672131,-0.760961,-0.245157,-0.585714,-0.72,-0.829268,-0.864997,0.073684,-0.970826,-0.886877,ULCER
0.106557,-0.301674,0.325105,-0.342857,-0.413333,-0.333333,-0.970624,0.178947,-0.933695,-0.822989,ULCER
-0.770492,-0.893429,-0.211388,-0.642857,-0.693333,-0.634146,-0.789059,-0.221053,-0.973946,-0.793454,ULCER
-0.319672,-0.51673,0.204815,-0.357143,-0.466667,-0.747967,-0.966905,0.031579,-0.967371,-0.777183,ULCER
-0.737705,-0.826214,-0.353469,-0.6,-0.72,-0.056911,-0.859673,0.010526,-0.93119,-0.924508,ULCER
-0.516393,-0.697256,-0.210982,-0.6,-0.72,-0.853659,-0.893994,0.157895,-0.943989,-0.871095,ULCER
-0.786885,-0.833438,-0.42599,-0.642857,-0.746667,-0.243902,-0.919344,0.2,-0.938727,-0.930648,ULCER
-0.336066,-0.631671,0.107243,-0.471429,-0.533333,-0.756098,-0.965859,0.010526,-0.978075,-0.639671,ULCER
0.155738,-0.210993,0.378179,-0.285714,-0.4,-0.97561,-0.958575,0.389474,-0.75772,-0.848398,ULCER
-0.680328,-0.74598,-0.446954,-0.628571,-0.76,-0.365854,-0.937546,0.221053,-0.922637,-0.916025,ULCER
-0.688525,-0.753305,-0.523718,-0.642857,-0.8,0.317073,-0.918839,0.326316,-0.871598,-0.906957,ULCER
-0.418033,-0.469287,-0.080873,-0.6,-0.64,-0.813008,-0.884152,0.136842,-0.901714,-0.726014,ULCER
-0.581967,-0.616482,-0.482105,-0.657143,-0.773333,-0.455285,-0.937558,0.284211,-0.778113,-0.827306,ULCER
0.016393,-0.36407,0.340112,-0.342857,-0.413333,-0.96748,-0.962435,0.094737,-0.952342,-0.73369,ULCER
-0.729508,-0.805478,-0.290352,-0.614286,-0.773333,-0.349593,-0.879851,0.094737,-0.959478,-0.822345,ULCER
-0.737705,-0.784689,-0.527381,-0.657143,-0.786667,0.03252,-0.935397,0.242105,-0.897177,-0.85768,ULCER
-0.598361,-0.637607,-0.564911,-0.642857,-0.8,-0.365854,-0.982463,0.305263,-0.873654,-0.820484,ULCER
0.081967,-0.27119,0.394485,-0.357143,-0.413333,-0.479675,-0.902539,0.136842,-0.886595,-0.792703,ULCER
-0.360656,-0.334093,-0.547719,-0.642857,-0.813333,-0.390244,-0.979037,0.431579,-0.769947,-0.867151,ULCER
-0.713115,-0.615768,-0.633332,-0.671429,-0.84,-0.02439,-0.966429,0.347368,-0.704898,-0.828802,ULCER
-0.540984,-0.546965,-0.590654,-0.642857,-0.826667,-0.146341,-0.975987,0.368421,-0.712792,-0.845318,ULCER
-0.122951,-0.16431,-0.316047,-0.642857,-0.733333,-0.869919,-0.965055,0.515789,-0.86644,-0.719175,ULCER
-0.385246,-0.366097,-0.72992,-0.671429,-0.88,-0.626016,-0.985657,0.452632,-0.790812,-0.80735,ULCER
