@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-41,43-72,75-77,79-103,105-130,132-146,148-158,160-185'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_b_intensity2 numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_entropy numeric
@attribute haralick_luv_v_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.447699,-0.533333,0.102492,0.507604,-0.988022,0.744044,-0.406873,-0.907654,0.772637,-0.869872,NON_ULCER
0.221757,-0.533333,0.100764,0.385163,-0.988213,0.750291,-0.449965,-0.920162,0.802346,-0.785365,NON_ULCER
0.046025,-0.506667,-0.041376,0.104885,-0.985806,0.29915,-0.33147,-0.944748,0.780082,-0.970781,NON_ULCER
0.046025,-0.493333,-0.064467,0.132226,-0.986414,0.276051,-0.319495,-0.96364,0.726812,-0.943036,NON_ULCER
0.037657,-0.506667,-0.056567,0.103809,-0.980052,0.444055,-0.372606,-0.953762,0.60296,-0.917317,NON_ULCER
-0.121339,-0.52,-0.04793,0.13168,-0.978476,0.510559,-0.330476,-0.945869,0.617044,-0.91827,NON_ULCER
-0.029289,-0.533333,-0.042884,0.124147,-0.984184,0.423807,-0.462633,-0.950484,0.673192,-0.179709,NON_ULCER
0.523013,-0.506667,0.081422,0.576563,-0.992083,0.735959,-0.196432,-0.900451,0.854546,-0.870907,NON_ULCER
0.230126,-0.533333,0.087589,0.433279,-0.993423,0.547005,-0.350181,-0.937544,0.771928,-0.898203,NON_ULCER
0.16318,-0.533333,0.074173,0.333162,-0.992091,0.580968,-0.217634,-0.912485,0.849232,-0.799931,NON_ULCER
0.062762,-0.573333,0.074957,0.212226,-0.989247,0.448525,-0.363791,-0.931678,0.74498,-0.910901,NON_ULCER
-0.062762,-0.506667,-0.045262,0.239404,-0.933539,0.670335,-0.214016,-0.91779,0.661931,-0.816293,ULCER
-0.087866,-0.506667,-0.039392,0.165953,-0.966895,0.424848,0.141809,-0.872415,0.669073,-0.902131,ULCER
0.230126,-0.506667,0.000649,0.372045,-0.961872,0.734448,-0.80111,-0.956178,0.433223,-0.914556,ULCER
0.305439,-0.48,0.056635,0.645374,-0.986681,0.741956,-0.259439,-0.838297,0.599688,-0.797308,ULCER
0.25523,-0.466667,0.034356,0.663419,-0.996852,0.431126,-0.138348,-0.92275,0.749887,-0.93397,ULCER
-0.054393,-0.493333,-0.114886,0.170379,-0.969799,0.406731,0.109936,-0.905066,0.795316,-0.829216,ULCER
0.271967,-0.453333,0.000917,0.620271,-0.992763,0.616388,-0.128775,-0.870172,0.796548,-0.879652,ULCER
0.112971,-0.493333,0.014404,0.392519,-0.968183,0.765055,-0.706204,-0.936984,0.62348,-0.743769,ULCER
-0.230126,-0.506667,-0.079026,0.237203,-0.967234,0.711193,-0.739254,-0.954366,0.605947,-0.874598,ULCER
-0.146444,-0.48,-0.139399,0.138318,-0.948621,0.463993,0.12905,-0.814876,0.804228,-0.776642,ULCER
-0.087866,-0.506667,-0.112458,0.141828,-0.956855,0.477967,0.015477,-0.899416,0.661723,-0.906515,ULCER
-0.129707,-0.48,-0.125745,0.235366,-0.776352,0.786517,-0.516418,-0.89838,0.835905,-0.731567,ULCER
-0.104603,-0.52,0.006111,0.368123,-0.951549,0.749832,-0.703137,-0.947939,0.623287,-0.848406,ULCER
-0.07113,-0.466667,-0.113728,0.246652,-0.93127,0.750596,-0.287279,-0.84261,0.819653,-0.845232,ULCER
-0.146444,-0.506667,-0.066724,0.24061,-0.990796,0.423518,-0.261952,-0.931592,0.622279,-0.842893,ULCER
0.305439,-0.466667,0.038704,0.659235,-0.980119,0.738863,-0.219633,-0.816429,0.616781,-0.81233,ULCER
0.58159,-0.493333,0.134959,0.660165,-0.999091,0.38998,-0.227751,-0.962993,0.527528,-0.915297,NON_ULCER
0.497908,-0.493333,0.110873,0.637959,-0.999091,0.301911,-0.219773,-0.961569,0.569949,-0.945057,NON_ULCER
0.514644,-0.48,0.108127,0.653507,-0.998434,0.427636,-0.360791,-0.966961,0.707276,0.43102,NON_ULCER
0.389121,-0.453333,0.03807,0.63462,-0.998988,0.310003,-0.40603,-0.974423,0.564958,-0.950591,NON_ULCER
0.447699,-0.466667,0.08467,0.653284,-0.998384,0.117381,-0.247304,-0.95993,0.586909,-0.745391,NON_ULCER
0.205021,-0.48,-0.018098,0.649247,-0.934495,0.747694,-0.871865,-0.975026,0.211111,-0.606185,NON_ULCER
0.405858,-0.493333,0.05907,0.521097,-0.991155,0.636393,-0.390633,-0.920378,0.446345,-0.877957,NON_ULCER
0.506276,-0.52,0.160139,0.589416,-0.994192,0.710992,-0.307995,-0.933016,0.786387,-0.759006,NON_ULCER
0.656904,-0.493333,0.154778,0.647257,-0.99594,0.653622,-0.226465,-0.936811,0.717824,-0.850202,NON_ULCER
0.774059,-0.52,0.173666,0.665938,-0.998596,0.47597,-0.24536,-0.945222,0.700095,-0.901708,NON_ULCER
0.76569,-0.52,0.16286,0.644426,-0.997904,0.620113,-0.236804,-0.941642,0.618034,-0.877815,NON_ULCER
0.748954,-0.493333,0.146177,0.67568,-0.99865,0.456564,-0.328203,-0.962949,0.591717,0.848815,NON_ULCER
0.414226,-0.44,0.03191,0.62591,-0.998878,0.047961,-0.317193,-0.975026,0.564896,-0.959998,NON_ULCER
0.447699,-0.453333,0.069788,0.65478,-0.999471,0.064384,-0.24162,-0.952037,0.652003,-0.870324,NON_ULCER
0.48954,-0.466667,0.078167,0.647222,-0.998501,0.172217,-0.215568,-0.942807,0.632325,-0.904769,NON_ULCER
0.39749,-0.493333,0.064191,0.536364,-0.992148,0.530856,-0.359357,-0.931894,0.418967,-0.928907,NON_ULCER
-0.079498,-0.493333,-0.048225,0.233591,-0.89685,0.775932,-0.436237,-0.880265,0.755216,-0.646788,ULCER
-0.112971,-0.493333,-0.11847,0.144297,-0.933884,0.725021,-0.346292,-0.847959,0.812481,-0.853224,ULCER
0.104603,-0.426667,-0.148041,0.225094,-0.983062,0.296217,-0.138939,-0.931592,0.701865,-0.878849,ULCER
-0.146444,-0.48,-0.127397,0.171444,-0.980371,0.367756,-0.144042,-0.913822,0.88416,-0.709548,ULCER
-0.046025,-0.506667,-0.017053,0.265114,-0.923406,0.824021,-0.587271,-0.884362,0.831368,-0.782241,ULCER
-0.004184,-0.466667,-0.142473,0.232404,-0.968312,0.406469,-0.082464,-0.893679,0.746692,-0.880748,ULCER
-0.179916,-0.493333,-0.147983,0.100944,-0.941396,0.498017,-0.047532,-0.863314,0.732893,-0.754445,ULCER
0.196653,-0.533333,0.041864,0.368535,-0.983179,0.691236,-0.943783,-0.975673,0.428037,-0.85584,ULCER
-0.020921,-0.48,-0.10259,0.198577,-0.954063,0.533123,-0.224743,-0.91697,0.805569,-0.78434,ULCER
-0.121339,-0.493333,-0.116949,0.131986,-0.976224,0.43695,-0.120484,-0.89342,0.893704,-0.75779,ULCER
-0.179916,-0.48,-0.146506,0.131525,-0.93004,0.702289,-0.242973,-0.793353,0.784849,-0.782215,ULCER
-0.07113,-0.426667,-0.191017,0.112909,-0.969852,0.349636,-0.060244,-0.925252,0.789712,-0.871825,ULCER
0.221757,-0.533333,0.034752,0.367312,-0.970167,0.740855,-0.849123,-0.952856,0.696326,-0.889125,ULCER
-0.171548,-0.493333,-0.056071,0.294915,-0.936303,0.69595,-0.786188,-0.933619,0.717203,-0.869833,ULCER
-0.079498,-0.546667,0.014672,0.372594,-0.935355,0.795463,-0.644253,-0.879704,0.6504,-0.844276,ULCER
-0.087866,-0.48,-0.110906,0.22608,-0.950954,0.622606,-0.249447,-0.927883,0.739876,-0.87807,ULCER
-0.079498,-0.44,-0.173685,0.203865,-0.980263,0.419121,-0.11111,-0.913865,0.802756,-0.708548,ULCER
0.213389,-0.52,0.049473,0.410371,-0.983753,0.769237,-0.596074,-0.898639,0.707921,-0.856763,ULCER
0.188285,-0.44,-0.047189,0.361133,-0.951189,0.713223,-0.746565,-0.931549,0.642162,-0.782535,ULCER
-0.020921,-0.506667,-0.034791,0.238348,-0.945784,0.783697,-0.443203,-0.890315,0.85852,-0.715383,ULCER
0.138075,-0.48,0.082149,0.48594,-0.986557,0.642109,-0.369964,-0.931333,0.335981,-0.854443,NON_ULCER
0.389121,-0.48,0.067287,0.628276,-0.999424,0.156757,-0.344476,-0.952684,0.735804,-0.943178,NON_ULCER
0.372385,-0.466667,0.062563,0.629385,-0.998304,0.265863,-0.348103,-0.96006,0.601297,-0.7157,NON_ULCER
0.322176,-0.453333,0.043516,0.642415,-0.999716,0.136853,-0.454603,-0.978434,0.650162,-0.001194,NON_ULCER
0.146444,-0.533333,0.066103,0.35487,-0.995348,0.547777,-0.597893,-0.948155,0.591241,-0.859248,NON_ULCER
0.16318,-0.52,0.061756,0.405702,-0.98755,0.410309,-0.300101,-0.945179,0.373641,-0.928762,NON_ULCER
0.188285,-0.52,0.0576,0.435496,-0.997733,0.231721,-0.129151,-0.945653,0.628697,-0.917578,NON_ULCER
0.062762,-0.533333,0.036861,0.331947,-0.998439,0.577716,-0.903913,-0.988915,0.52712,-0.972673,NON_ULCER
0.112971,-0.6,0.15919,0.417059,-0.995273,0.454211,-0.180618,-0.940909,0.675734,-0.836182,NON_ULCER
0.355649,-0.533333,0.079661,0.538051,-0.99153,0.498816,-0.202302,-0.924519,0.375366,-0.900392,NON_ULCER
0.305439,-0.586667,0.113024,0.452421,-0.989662,0.791497,-0.422803,-0.93211,0.520947,-0.774326,NON_ULCER
0.129707,-0.466667,0.07599,0.527693,-0.989708,0.532156,-0.395952,-0.949967,0.448698,-0.851647,NON_ULCER
0.422594,-0.453333,0.059321,0.651727,-0.999621,-0.661538,0.108702,-0.949061,0.503416,-0.94765,NON_ULCER
0.305439,-0.48,0.020782,0.585978,-0.917468,0.720286,-0.52749,-0.945222,0.606054,-0.514357,NON_ULCER
0.338912,-0.453333,0.053204,0.641327,-0.999089,0.207466,-0.411999,-0.968255,0.616198,0.232388,NON_ULCER
0.079498,-0.44,-0.099051,0.317979,-0.982654,0.625764,-0.695123,-0.945653,0.636092,-0.906931,NON_ULCER
0.104603,-0.546667,0.045909,0.32354,-0.997031,0.548609,-0.784223,-0.96778,0.684888,-0.961913,NON_ULCER
0.079498,-0.52,0.019486,0.31288,-0.997908,0.269618,-0.502938,-0.964933,0.722559,-0.938754,NON_ULCER
0.079498,-0.546667,0.051832,0.309793,-0.996444,0.361319,-0.527963,-0.96998,0.720586,-0.924272,NON_ULCER
0.054393,-0.586667,0.116181,0.377586,-0.99735,0.496272,-0.451951,-0.958075,0.682795,-0.929729,NON_ULCER
-0.564854,-0.466667,-0.492677,0.733032,-0.975265,0.16282,0.195477,-0.704242,0.78237,-0.930329,ULCER
-0.221757,-0.493333,-0.046733,0.484469,-0.907696,0.791866,-0.394146,-0.565831,0.821497,-0.751917,ULCER
-0.121339,-0.48,-0.030947,0.457878,-0.824327,0.77501,-0.715905,-0.611421,0.796639,-0.807539,ULCER
-0.154812,-0.573333,0.109909,0.541398,-0.984671,0.721695,-0.456744,-0.818931,0.929749,-0.876051,ULCER
-0.230126,-0.613333,0.145138,0.572547,-0.978002,0.764118,-0.417782,-0.799349,0.878085,-0.824118,ULCER
0.054393,-0.64,0.203378,0.583016,-0.96537,0.847301,-0.348257,-0.726757,0.890835,-0.796159,ULCER
-0.364017,-0.373333,-0.236306,0.772283,-0.948308,0.745075,-0.46638,-0.63674,0.698974,-0.773946,ULCER
-0.305439,-0.386667,-0.374454,0.704286,-0.909627,0.749792,-0.374766,-0.431517,0.743882,-0.726582,ULCER
-0.866109,-0.52,-0.664932,0.504418,-0.644772,0.62811,-0.104968,0.639673,0.517068,-0.769948,ULCER
0.054393,-0.333333,-0.130805,0.794909,-0.989634,0.712853,-0.746338,-0.711402,0.760986,-0.898379,ULCER
-0.046025,-0.48,-0.026238,0.763324,-0.974231,0.791897,-0.391786,-0.64899,0.646832,-0.824006,ULCER
0.037657,-0.466667,0.111252,0.720388,-0.985921,0.865227,0.286587,-0.366732,0.889373,-0.783608,ULCER
-0.288703,-0.56,0.060551,0.518036,-0.966356,0.73365,-0.365092,-0.696651,0.942233,-0.821136,ULCER
-0.338912,-0.506667,-0.031917,0.393468,-0.866297,0.731102,-0.199092,-0.533956,0.893414,-0.877952,ULCER
0.037657,-0.36,-0.314657,0.182655,-0.914139,0.705716,-0.644016,-0.835364,0.818006,-0.82694,ULCER
-0.07113,-0.306667,-0.412333,0.713162,-0.962651,0.688902,-0.436958,-0.767086,0.732331,-0.806949,ULCER
-0.046025,-0.32,-0.250783,0.829139,-0.992725,0.671733,-0.544311,-0.856715,0.810856,-0.922658,ULCER
-0.012552,-0.386667,-0.064821,0.771954,-0.985401,0.70955,-0.35759,-0.688887,0.814993,-0.892825,ULCER
-0.238494,-0.32,-0.367109,0.79931,-0.971916,0.626067,-0.381683,-0.837607,0.6155,-0.948306,ULCER
-0.037657,-0.4,-0.000125,0.759292,-0.986506,0.759221,0.251704,-0.549699,0.787567,-0.78943,ULCER
-0.213389,-0.306667,-0.325505,0.828652,-0.958017,0.677494,-0.539054,-0.839203,0.573797,-0.922034,ULCER
-0.271967,-0.613333,0.119997,0.554064,-0.863564,0.821,0.362064,-0.300308,0.987808,-0.586504,ULCER
-0.112971,-0.613333,0.223278,0.630647,-0.991836,0.806042,-0.417565,-0.886519,0.945286,-0.820794,ULCER
-0.020921,-0.533333,0.177838,0.588182,-0.985139,0.761796,-0.592904,-0.836054,0.841804,-0.858358,ULCER
-0.238494,-0.466667,0.017208,0.43587,-0.919501,0.67984,-0.254037,-0.564623,0.980159,-0.884213,ULCER
-0.121339,-0.48,-0.096473,0.761628,-0.928234,0.810074,-0.386624,-0.557851,0.751224,-0.822985,ULCER
-0.539749,-0.426667,-0.436262,0.775686,-0.979113,0.595806,-0.522908,-0.761737,0.768029,-0.891204,ULCER
-0.297071,-0.32,-0.373788,0.791106,-0.981877,0.678457,-0.674422,-0.900796,0.541084,-0.942061,ULCER
-0.430962,-0.4,-0.370495,0.771309,-0.974636,0.586812,-0.235932,-0.863141,0.737599,-0.956995,ULCER
-0.439331,-0.386667,-0.396647,0.782247,-0.980829,0.511675,-0.395403,-0.911148,0.715133,-0.935807,ULCER
-0.297071,-0.386667,-0.421064,0.736049,-0.97689,0.492024,-0.301032,-0.861632,0.702623,-0.940389,ULCER
-0.338912,-0.546667,0.217862,0.624095,-0.961768,0.784996,-0.663229,-0.734909,0.802198,-0.70647,ULCER
-0.037657,-0.613333,0.246861,0.679077,-0.985065,0.760958,0.01339,-0.754362,0.810212,-0.668395,ULCER
-0.104603,-0.64,0.256853,0.658309,-0.993259,0.814388,-0.214119,-0.82126,0.933966,-0.798254,ULCER
-0.037657,-0.613333,0.225346,0.616424,-0.995764,0.718059,-0.732759,-0.907309,0.776611,-0.885829,ULCER
-0.372385,-0.613333,0.153362,0.526812,-0.977923,0.739066,-0.334574,-0.765015,0.97765,-0.731757,ULCER
-0.531381,-0.32,-0.340142,0.591649,-0.890772,0.825344,-0.179929,-0.194721,0.854291,-0.760918,ULCER
-0.39749,-0.426667,-0.268812,0.751285,-0.966089,0.638529,-0.153865,-0.810391,0.730826,-0.919967,ULCER
-0.456067,-0.373333,-0.456985,0.787538,-0.981238,0.469159,-0.240362,-0.841446,0.699667,-0.900881,ULCER
-0.447699,-0.413333,-0.352394,0.785364,-0.991108,0.275406,-0.107404,-0.860122,0.751096,-0.919062,ULCER
-0.364017,-0.373333,-0.39683,0.804593,-0.985456,0.348353,-0.087501,-0.792491,0.710881,-0.848402,ULCER
0.096234,-0.373333,-0.185868,0.307423,-0.929197,0.663214,-0.798112,-0.889711,0.607364,-0.966159,NON_ULCER
0.238494,-0.4,-0.101393,0.364949,-0.980264,0.573162,-0.318417,-0.833639,0.515001,-0.894298,NON_ULCER
0.104603,-0.413333,-0.159331,0.297403,-0.991584,0.5192,-0.722708,-0.946645,0.65183,-0.438253,NON_ULCER
0.439331,-0.413333,-0.038548,0.449818,-0.993193,0.541705,-0.520695,-0.908171,0.620417,-0.949201,NON_ULCER
0.548117,-0.373333,0.028017,0.522884,-0.989204,0.686875,-0.70519,-0.771787,0.62515,-0.937728,NON_ULCER
0.288703,-0.32,-0.279809,0.432811,-0.945679,0.515634,0.855081,-0.023356,0.654483,-0.883821,NON_ULCER
0.589958,-0.466667,0.04556,0.522419,-0.998405,0.300989,-0.181955,-0.896094,0.742459,-0.93759,NON_ULCER
0.564854,-0.44,0.006009,0.438684,-0.99427,0.469829,-0.111467,-0.82484,0.965091,-0.932041,NON_ULCER
-0.087866,-0.266667,-0.535947,0.250557,-0.918117,0.608577,-0.046069,-0.752507,0.841529,-0.871975,NON_ULCER
0.087866,-0.346667,-0.229159,0.307554,-0.956269,0.420839,-0.434887,-0.829498,0.649844,-0.899813,NON_ULCER
0.121339,-0.36,-0.290877,0.37882,-0.965817,0.631371,-0.867765,-0.919645,0.403583,-0.950628,NON_ULCER
0.096234,-0.426667,-0.169765,0.339104,-0.99039,0.493884,-0.765934,-0.961224,0.61045,-0.360561,NON_ULCER
0.623431,-0.44,0.067568,0.610724,-0.984393,0.824471,-0.173395,-0.626216,0.834835,-0.81497,NON_ULCER
0.364017,-0.453333,-0.004172,0.476492,-0.997729,0.344113,-0.351255,-0.946516,0.834575,-0.939905,NON_ULCER
0.405858,-0.426667,-0.061356,0.424319,-0.989086,0.179719,-0.222237,-0.859518,0.699135,-0.949206,NON_ULCER
0.598326,-0.453333,0.008432,0.441771,-0.979066,0.744809,-0.511553,-0.705062,0.767309,-0.85982,NON_ULCER
0.338912,-0.373333,-0.084436,0.423716,-0.985853,0.318583,-0.21607,-0.802713,0.391234,-0.969515,NON_ULCER
0.506276,-0.4,-0.021749,0.421039,-0.974613,0.72986,-0.598297,-0.768121,0.74747,0.607128,NON_ULCER
0.34728,-0.373333,-0.096502,0.371766,-0.982478,0.43244,-0.298001,-0.799694,0.557554,-0.966752,NON_ULCER
0.464435,-0.44,-0.007091,0.451015,-0.999052,-0.119688,-0.053985,-0.926632,0.93321,-0.963772,NON_ULCER
0.548117,-0.453333,0.014322,0.499656,-0.998013,0.1708,-0.205668,-0.934957,0.89398,-0.946682,NON_ULCER
0.129707,-0.466667,-0.050603,0.446583,-0.926132,0.696274,-0.709461,-0.677543,0.453246,-0.844418,NON_ULCER
-0.196653,-0.32,-0.461679,0.423044,-0.955293,0.616844,-0.533122,-0.858569,0.647926,-0.916909,NON_ULCER
-0.25523,-0.32,-0.513364,0.478742,-0.959596,0.538513,-0.337216,-0.838125,0.68529,-0.899688,NON_ULCER
-0.020921,-0.386667,-0.307048,0.412494,-0.960022,0.096364,0.582689,-0.814531,0.682801,-0.125557,NON_ULCER
0.556485,-0.373333,0.006076,0.642354,-0.978701,0.732015,-0.600134,-0.687981,0.555041,-0.692676,NON_ULCER
0.322176,-0.44,-0.016484,0.479936,-0.998376,0.292829,-0.319199,-0.950527,0.941015,-0.965516,NON_ULCER
0.39749,-0.386667,-0.070625,0.363612,-0.953743,0.851821,0.098401,0.028748,0.86713,-0.777134,NON_ULCER
0.464435,-0.466667,0.027904,0.496368,-0.997065,0.402219,-0.268954,-0.922966,0.83392,-0.959222,NON_ULCER
0.355649,-0.346667,-0.174454,0.256621,-0.906518,0.799345,-0.158704,-0.313291,0.61808,-0.688968,NON_ULCER
0.456067,-0.466667,0.033639,0.490651,-0.99806,0.506696,-0.32015,-0.938278,0.812199,-0.925289,NON_ULCER
0.740586,-0.533333,0.110161,0.500171,-0.992754,0.750158,-0.569071,-0.593349,0.797333,-0.231267,NON_ULCER
0.456067,-0.453333,0.006982,0.484546,-0.99922,0.248785,-0.49147,-0.952641,0.86871,-0.97977,NON_ULCER
0.472803,-0.453333,0.007292,0.462409,-0.99732,0.374516,-0.329448,-0.925295,0.885878,-0.949794,NON_ULCER
0.129707,-0.266667,-0.468031,0.318168,-0.97073,0.440292,0.098928,-0.621256,0.808614,-0.835878,NON_ULCER
0.271967,-0.24,-0.252008,0.357102,-0.92207,0.730293,-0.581438,-0.336022,0.752509,-0.907646,NON_ULCER
0.205021,-0.24,-0.435093,0.303628,-0.937875,0.597909,-0.173745,-0.598395,0.853954,-0.888725,NON_ULCER
0.280335,-0.48,-0.089691,0.488818,-0.883546,0.736546,-0.817915,-0.77912,0.308662,-0.813222,NON_ULCER
0.48954,-0.44,0.025915,0.371161,-0.982101,0.665004,-0.434777,-0.846622,0.719781,0.390326,NON_ULCER
0.414226,-0.44,-0.0175,0.491064,-0.99822,0.347247,-0.448806,-0.943065,0.804803,-0.969046,NON_ULCER
0.405858,-0.44,-0.059635,0.411651,-0.986795,0.215409,0.035003,-0.796157,0.605444,-0.952624,NON_ULCER
0.330544,-0.413333,-0.104635,0.102581,-0.93218,0.601746,-0.396389,-0.793181,0.820987,-0.961144,ULCER
0.338912,-0.373333,-0.16685,0.01502,-0.980756,0.552535,-0.583027,-0.891307,0.858361,-0.908557,ULCER
0.322176,-0.32,-0.264607,-0.076052,-0.966775,0.504654,-0.580015,-0.871811,0.798338,-0.944172,ULCER
0.447699,-0.426667,-0.057661,0.203172,-0.912926,0.755872,-0.2466,-0.758459,0.702823,-0.810149,ULCER
0.573222,-0.466667,0.046811,0.485762,-0.998232,0.584829,-0.544102,-0.943756,0.699147,-0.949369,ULCER
0.556485,-0.453333,-0.014258,0.373874,-0.972939,0.608581,-0.301225,-0.880869,0.606476,-0.915979,ULCER
0.364017,-0.413333,-0.111598,0.06421,-0.960986,0.57447,-0.378241,-0.774289,0.799827,-0.926404,ULCER
0.389121,-0.44,-0.113648,0.084886,-0.928473,0.612705,-0.34697,-0.754405,0.822721,-0.934575,ULCER
0.313808,-0.373333,-0.19093,-0.054524,-0.986469,0.460445,-0.72511,-0.944446,0.629612,-0.977424,ULCER
0.389121,-0.426667,-0.064912,0.211987,-0.908459,0.698463,-0.29991,-0.827816,0.518515,-0.932066,ULCER
0.372385,-0.386667,-0.126963,0.082118,-0.984093,0.30153,-0.245028,-0.866721,0.752029,-0.934118,ULCER
0.656904,-0.48,0.082289,0.5121,-0.997688,0.506933,-0.309331,-0.891522,0.717621,-0.919439,ULCER
0.623431,-0.466667,0.04286,0.471785,-0.998586,0.571302,-0.838911,-0.971791,0.497406,-0.985017,ULCER
0.305439,-0.386667,-0.17618,-0.050534,-0.970187,0.32273,-0.400993,-0.859561,0.707485,-0.903,ULCER
0.34728,-0.4,-0.139129,0.016578,-0.978451,0.486762,-0.382244,-0.895491,0.723013,-0.947396,ULCER
0.523013,-0.626667,0.229186,0.449376,-0.994825,0.576705,-0.624162,-0.911665,0.672533,-0.934046,NON_ULCER
0.422594,-0.52,0.076819,0.34709,-0.992384,0.375233,-0.221178,-0.922319,0.679195,-0.924636,NON_ULCER
0.481172,-0.493333,0.068539,0.374637,-0.980634,0.445865,-0.322225,-0.942073,0.438683,0.060493,NON_ULCER
0.405858,-0.533333,0.06927,0.37008,-0.995916,0.31933,-0.440957,-0.948586,0.563934,-0.952557,NON_ULCER
0.456067,-0.546667,0.114119,0.458033,-0.997972,0.363895,-0.39548,-0.946861,0.604849,-0.943221,NON_ULCER
0.48954,-0.546667,0.135497,0.473833,-0.995095,0.044841,0.21889,-0.882421,0.63641,-0.96186,NON_ULCER
0.472803,-0.546667,0.127533,0.450603,-0.995309,0.351754,0.145915,-0.893334,0.571934,-0.957214,NON_ULCER
0.531381,-0.586667,0.202748,0.465655,-0.994187,0.629041,-0.876466,-0.93556,0.446079,-0.982664,NON_ULCER
0.497908,-0.533333,0.110081,0.418538,-0.995626,0.553589,-0.449354,-0.9306,0.728382,-0.934625,NON_ULCER
0.464435,-0.506667,0.044234,0.330631,-0.980323,0.408786,-0.258966,-0.931247,0.628393,-0.968591,NON_ULCER
0.556485,-0.533333,0.116327,0.455489,-0.999587,0.135741,-0.629476,-0.982186,0.620267,0.550773,NON_ULCER
0.447699,-0.533333,0.06326,0.346854,-0.991879,0.386889,-0.356571,-0.945567,0.708745,-0.951661,NON_ULCER
0.439331,-0.546667,0.108913,0.44781,-0.996117,0.550194,-0.553714,-0.970325,0.279762,-0.972002,NON_ULCER
0.523013,-0.506667,0.07662,0.39941,-0.995025,0.338062,-0.487358,-0.956825,0.732932,-0.961335,NON_ULCER
0.58159,-0.6,0.160339,0.408417,-0.996756,0.611907,-0.648384,-0.929608,0.621873,-0.955784,NON_ULCER
0.246862,-0.6,0.184008,0.468341,-0.989677,0.697674,-0.175903,-0.737928,0.80299,-0.88166,ULCER
0.196653,-0.613333,0.172562,0.419003,-0.99038,0.721067,-0.305029,-0.705363,0.733927,-0.921891,ULCER
0.389121,-0.6,0.248684,0.619749,-0.990908,0.756292,-0.691018,-0.833337,0.721343,-0.834088,ULCER
-0.029289,-0.613333,0.197505,0.374902,-0.929415,0.753304,-0.829871,-0.778257,0.475117,-0.582711,ULCER
0.213389,-0.64,0.207307,0.438042,-0.991493,0.665707,-0.324748,-0.876426,0.721193,-0.66095,ULCER
-0.263598,-0.586667,0.149038,0.237538,-0.966472,0.756813,-0.766826,-0.808752,0.483291,-0.620833,ULCER
-0.774059,-0.64,-0.138096,-0.253474,-0.655135,0.432195,-0.387899,-0.338912,0.710585,-0.623899,ULCER
-0.087866,-0.546667,-0.095536,-0.036461,-0.6869,0.777963,-0.571485,-0.757079,0.666819,-0.827553,ULCER
0.020921,-0.573333,0.055173,0.284089,-0.975079,0.754965,-0.365583,-0.777222,0.679613,-0.848493,ULCER
0.154812,-0.733333,0.169117,0.474924,-0.927519,0.844155,-0.15804,-0.655891,0.683625,-0.712934,ULCER
-0.748954,-0.546667,-0.024572,-0.051693,-0.824652,0.682749,-0.786353,-0.745606,0.555969,-0.770617,ULCER
-0.849372,-0.653333,-0.038786,-0.093026,-0.615564,0.434122,-0.462009,-0.441523,0.639791,-0.678285,ULCER
0.213389,-0.666667,0.23589,0.421154,-0.993165,0.773302,-0.38455,-0.840454,0.782383,-0.712659,ULCER
-0.330544,-0.533333,-0.061468,-0.004939,-0.662156,0.787781,-0.548275,-0.585456,0.713692,-0.800238,ULCER
-0.430962,-0.573333,-0.039198,-0.144822,-0.648307,0.668717,-0.467148,-0.764153,0.787204,-0.854295,ULCER
-0.330544,-0.653333,0.149485,0.278498,-0.935408,0.761872,-0.22893,-0.70683,0.762891,-0.663601,ULCER
-0.230126,-0.626667,0.163755,0.36713,-0.940051,0.88362,-0.336157,-0.616037,0.688076,-0.648591,ULCER
0.238494,-0.666667,0.272499,0.57558,-0.989463,0.825389,-0.565839,-0.784037,0.606534,-0.751519,ULCER
-0.8159,-0.626667,-0.376739,-0.217377,-0.687821,0.271864,-0.527604,-0.270547,0.610692,-0.698143,ULCER
-0.916318,-0.653333,-0.064459,0.183673,-0.392365,0.220611,-0.43443,-0.011495,0.755194,-0.579534,ULCER
0.046025,-0.6,0.119225,0.234664,-0.954888,0.700448,-0.314861,-0.762298,0.730895,-0.822342,ULCER
0.179916,-0.586667,0.143691,0.30843,-0.976087,0.589592,0.468757,-0.587656,0.813885,-0.797403,ULCER
0.012552,-0.586667,0.042514,0.11515,-0.908389,0.763677,-0.535732,-0.799909,0.559295,-0.814394,ULCER
0.037657,-0.64,0.241548,0.39572,-0.975925,0.700645,-0.489616,-0.796631,0.738004,-0.917518,ULCER
-0.096234,-0.72,0.250832,0.422291,-0.917496,0.883807,-0.401825,-0.574414,0.74894,-0.745211,ULCER
0.372385,-0.626667,0.184361,0.362059,-0.991845,0.746329,-0.667501,-0.896267,0.592166,-0.76874,ULCER
